0,1,2,3,4,5,6,7,8,9,10,11
-0.40801283717155457,0.2623450756072998,-0.02022937871515751,0.4234817624092102,-0.3277444541454315,0.4790890216827393,-0.026637755334377292,1.1488837003707886,-1.2204358577728271,1.4131138324737549,0.6655510067939758,0.11302054673433305
-0.021917469799518585,-0.008608363568782806,0.13220559060573578,0.3035934865474701,0.16351239383220673,0.18863314390182492,0.20873133838176727,0.1992371529340744,-0.2047577202320099,-2.5310161113739014,-0.0006713095935992898,-0.01426447182893753
-0.8020603060722351,-0.29063114523887634,0.3160488605499268,0.28095218539237976,-0.5952755212783813,0.4081923365592957,-0.3575041592121124,1.796574950218201,-0.7420042157173157,0.8865029811859131,1.0234919786453247,0.7457711100578308
-0.21031713485717773,-0.2895382940769196,0.19962407648563385,0.436870276927948,-0.2516796588897705,0.0907120332121849,-0.0041331532411277285,0.0852595716714859,0.12592527270317078,0.02895326539874077,-0.25925689935684204,0.19444620609283447
0.50673907995224,-0.654936671257019,0.14828649163246155,1.037155032157898,-0.9382113814353944,0.7260248064994812,-1.6314185857772827,1.5513676404953003,1.3689537048339844,0.5894525647163391,1.329910397529602,0.6662078499794006
-0.8064401149749756,0.27264460921287537,0.40885314345359797,-0.025041326880455017,-0.18114720284938807,0.7092209458351135,-0.41836535930633545,1.3872913122177124,-0.6690576076507568,1.7600812911987305,1.3318227529525757,0.5829579830169678
0.13854986429214478,-0.13287131488323212,-0.3655969500541687,-0.17503947019577026,-1.187551975250244,0.1719401478767395,-0.4184717833995819,1.5855013132095337,-0.08550272136926651,0.923249125480652,1.4690473079681396,0.4699202477931976
0.11434907466173172,0.11261581629514696,0.03004046529531479,-0.5092223286628723,-0.6208051443099976,-0.5736744999885559,-1.08395516872406,2.3478453159332275,2.907413482666016,0.008513526991009712,0.053643465042114265,-0.035025924444198615
0.1783144325017929,0.0313563197851181,0.08053726702928543,0.08511282503604889,0.1561044305562973,0.1424972265958786,0.55284184217453,1.6463135480880735,-2.233486652374268,-0.2604153752326965,0.05381511151790619,0.024850331246852875
-0.3201494216918945,-0.05560661852359772,0.21003387868404388,0.03916390612721443,-0.5093516707420349,-0.3422108292579651,-0.4042447805404663,-0.3768104016780853,3.176347017288208,-0.07419025152921678,-0.15274964272975922,-0.07756471633911133
-0.4669405221939087,-0.17864565551280975,-0.3059951066970825,-0.05246219038963318,-0.3629209697246552,-0.5127114653587341,-0.6267083287239075,0.5519805550575256,-1.0397998094558716,1.81397008895874,1.4849268198013306,0.06809641420841217
0.1132785826921463,-0.1835685223340988,0.25132623314857483,0.21134421229362488,-0.5382415056228638,0.2535533607006073,-0.21972014009952545,0.2759731709957123,0.18936558067798612,-0.19092033803462985,-0.4986303746700287,-0.2058673650026321
